MSN,StateCode,Year,Data
GDPRV,US,1999,9660600
GDPRV,US,2000,10284800
GDPRV,US,2001,10621800
GDPRV,US,2002,10977500
GDPRV,US,2003,11510700
GDPRV,US,2004,12274900
GDPRV,US,2005,13093700
GDPRV,US,2006,13855900
GDPRV,US,2007,14477600
GDPRV,US,2008,14718600
GDPRV,US,2009,14418700
GDPRV,US,2010,14964400
GDPRV,US,2011,15517900
GDPRV,US,2012,16155300
GDPRV,US,2013,16691500
GDPRV,US,2014,17393100
GDPRV,US,2015,18036600
GDPRX,US,1997,11034900
GDPRX,US,1998,11525900
GDPRX,US,1999,12065900
GDPRX,US,2000,12559700
GDPRX,US,2001,12682200
GDPRX,US,2002,12908800
GDPRX,US,2003,13271100
GDPRX,US,2004,13773500
GDPRX,US,2005,14234200
GDPRX,US,2006,14613800
GDPRX,US,2007,14873700
GDPRX,US,2008,14830400
GDPRX,US,2009,14418700
GDPRX,US,2010,14783800
GDPRX,US,2011,15020600
GDPRX,US,2012,15354600
GDPRX,US,2013,15612200
GDPRX,US,2014,15982300
GDPRX,US,2015,16397200
GECCB,US,1960,0
GECCB,US,1961,0
GECCB,US,1962,0
GECCB,US,1963,0
GECCB,US,1964,0
GECCB,US,1965,0
GECCB,US,1966,0
GECCB,US,1967,0
GECCB,US,1968,0
GECCB,US,1969,0
GECCB,US,1970,0
GECCB,US,1971,0
GECCB,US,1972,0
GECCB,US,1973,0
GECCB,US,1974,0
GECCB,US,1975,0
GECCB,US,1976,0
GECCB,US,1977,0
GECCB,US,1978,0
GECCB,US,1979,0
GECCB,US,1980,0
GECCB,US,1981,0
GECCB,US,1982,0
GECCB,US,1983,0
GECCB,US,1984,0
GECCB,US,1985,0
GECCB,US,1986,0
GECCB,US,1987,0
GECCB,US,1988,0
GECCB,US,1989,2500
GECCB,US,1990,2754
GECCB,US,1991,2970
GECCB,US,1992,3186
GECCB,US,1993,3375
GECCB,US,1994,4234
GECCB,US,1995,4512
GECCB,US,1996,5320
GECCB,US,1997,5670
GECCB,US,1998,7116
GECCB,US,1999,7472
GECCB,US,2000,7572
GECCB,US,2001,8270
GECCB,US,2002,8753
GECCB,US,2003,11000
GECCB,US,2004,12000
GECCB,US,2005,13600
GECCB,US,2006,14000
GECCB,US,2007,14400
GECCB,US,2008,14800
GECCB,US,2009,16700
GECCB,US,2010,18500
GECCB,US,2011,19700
GECCB,US,2012,19700
GECCB,US,2013,19700
GECCB,US,2014,19700
GECCB,US,2015,19700
GEEGB,US,1960,359
GEEGB,US,1961,1001
GEEGB,US,1962,1061
GEEGB,US,1963,1760
GEEGB,US,1964,2132
GEEGB,US,1965,1978
GEEGB,US,1966,1958
GEEGB,US,1967,3300
GEEGB,US,1968,4532
GEEGB,US,1969,6422
GEEGB,US,1970,5511
GEEGB,US,1971,5739
GEEGB,US,1972,15079
GEEGB,US,1973,20422
GEEGB,US,1974,25610
GEEGB,US,1975,33780
GEEGB,US,1976,37513
GEEGB,US,1977,37382
GEEGB,US,1978,30851
GEEGB,US,1979,40262
GEEGB,US,1980,52699
GEEGB,US,1981,59437
GEEGB,US,1982,50627
GEEGB,US,1983,63910
GEEGB,US,1984,80811
GEEGB,US,1985,97421
GEEGB,US,1986,107677
GEEGB,US,1987,112270
GEEGB,US,1988,106338
GEEGB,US,1989,152239
GEEGB,US,1990,160547
GEEGB,US,1991,166626
GEEGB,US,1992,166899
GEEGB,US,1993,173073
GEEGB,US,1994,160264
GEEGB,US,1995,137957
GEEGB,US,1996,148159
GEEGB,US,1997,150398
GEEGB,US,1998,150650
GEEGB,US,1999,151621
GEEGB,US,2000,143764
GEEGB,US,2001,141981
GEEGB,US,2002,147420
GEEGB,US,2003,146045
GEEGB,US,2004,148347
GEEGB,US,2005,146903
GEEGB,US,2006,144500
GEEGB,US,2007,144674
GEEGB,US,2008,146233
GEEGB,US,2009,146485
GEEGB,US,2010,148479
GEEGB,US,2011,148811
GEEGB,US,2012,148092
GEEGB,US,2013,150506
GEEGB,US,2014,150990
GEEGB,US,2015,148336
GEEGP,US,1960,33
GEEGP,US,1961,94
GEEGP,US,1962,100
GEEGP,US,1963,168
GEEGP,US,1964,204
GEEGP,US,1965,189
GEEGP,US,1966,188
GEEGP,US,1967,316
GEEGP,US,1968,436
GEEGP,US,1969,615
GEEGP,US,1970,525
GEEGP,US,1971,548
GEEGP,US,1972,1453
GEEGP,US,1973,1966
GEEGP,US,1974,2453
GEEGP,US,1975,3246
GEEGP,US,1976,3616
GEEGP,US,1977,3582
GEEGP,US,1978,2978
GEEGP,US,1979,3889
GEEGP,US,1980,5073
GEEGP,US,1981,5686
GEEGP,US,1982,4843
GEEGP,US,1983,6075
GEEGP,US,1984,7741
GEEGP,US,1985,9325
GEEGP,US,1986,10308
GEEGP,US,1987,10775
GEEGP,US,1988,10300
GEEGP,US,1989,14593
GEEGP,US,1990,15434
GEEGP,US,1991,15966
GEEGP,US,1992,16138
GEEGP,US,1993,16789
GEEGP,US,1994,15535
GEEGP,US,1995,13378
GEEGP,US,1996,14329
GEEGP,US,1997,14726
GEEGP,US,1998,14774
GEEGP,US,1999,14827
GEEGP,US,2000,14093
GEEGP,US,2001,13741
GEEGP,US,2002,14491
GEEGP,US,2003,14424
GEEGP,US,2004,14811
GEEGP,US,2005,14692
GEEGP,US,2006,14568
GEEGP,US,2007,14637
GEEGP,US,2008,14840
GEEGP,US,2009,15009
GEEGP,US,2010,15219
GEEGP,US,2011,15316
GEEGP,US,2012,15562
GEEGP,US,2013,15775
GEEGP,US,2014,15877
GEEGP,US,2015,15918
GEICB,US,1960,0
GEICB,US,1961,0
GEICB,US,1962,0
GEICB,US,1963,0
GEICB,US,1964,0
GEICB,US,1965,0
GEICB,US,1966,0
GEICB,US,1967,0
GEICB,US,1968,0
GEICB,US,1969,0
GEICB,US,1970,0
GEICB,US,1971,0
GEICB,US,1972,0
GEICB,US,1973,0
GEICB,US,1974,0
GEICB,US,1975,0
GEICB,US,1976,0
GEICB,US,1977,0
GEICB,US,1978,0
GEICB,US,1979,0
GEICB,US,1980,0
GEICB,US,1981,0
GEICB,US,1982,0
GEICB,US,1983,0
GEICB,US,1984,0
GEICB,US,1985,0
GEICB,US,1986,0
GEICB,US,1987,0
GEICB,US,1988,0
GEICB,US,1989,1800
GEICB,US,1990,1938
GEICB,US,1991,2090
GEICB,US,1992,2242
GEICB,US,1993,2375
GEICB,US,1994,2755
GEICB,US,1995,2961
GEICB,US,1996,2888
GEICB,US,1997,3078
GEICB,US,1998,3009
GEICB,US,1999,4254
GEICB,US,2000,4436
GEICB,US,2001,4760
GEICB,US,2002,4787
GEICB,US,2003,3400
GEICB,US,2004,3800
GEICB,US,2005,4300
GEICB,US,2006,4400
GEICB,US,2007,4700
GEICB,US,2008,5000
GEICB,US,2009,4200
GEICB,US,2010,4200
GEICB,US,2011,4200
GEICB,US,2012,4200
GEICB,US,2013,4200
GEICB,US,2014,4200
GEICB,US,2015,4200
GERCB,US,1960,0
GERCB,US,1961,0
GERCB,US,1962,0
GERCB,US,1963,0
GERCB,US,1964,0
GERCB,US,1965,0
GERCB,US,1966,0
GERCB,US,1967,0
GERCB,US,1968,0
GERCB,US,1969,0
GERCB,US,1970,0
GERCB,US,1971,0
GERCB,US,1972,0
GERCB,US,1973,0
GERCB,US,1974,0
GERCB,US,1975,0
GERCB,US,1976,0
GERCB,US,1977,0
GERCB,US,1978,0
GERCB,US,1979,0
GERCB,US,1980,0
GERCB,US,1981,0
GERCB,US,1982,0
GERCB,US,1983,0
GERCB,US,1984,0
GERCB,US,1985,0
GERCB,US,1986,0
GERCB,US,1987,0
GERCB,US,1988,0
GERCB,US,1989,5008
GERCB,US,1990,5508
GERCB,US,1991,5940
GERCB,US,1992,6372
GERCB,US,1993,6750
GERCB,US,1994,6225
GERCB,US,1995,6627
GERCB,US,1996,6992
GERCB,US,1997,7452
GERCB,US,1998,7705
GERCB,US,1999,8538
GERCB,US,2000,8627
GERCB,US,2001,9450
GERCB,US,2002,10204
GERCB,US,2003,13000
GERCB,US,2004,14000
GERCB,US,2005,15900
GERCB,US,2006,18300
GERCB,US,2007,22000
GERCB,US,2008,26400
GERCB,US,2009,32800
GERCB,US,2010,36800
GERCB,US,2011,39600
GERCB,US,2012,39600
GERCB,US,2013,39600
GERCB,US,2014,39600
GERCB,US,2015,39600
GETCB,US,1960,359
GETCB,US,1961,1001
GETCB,US,1962,1061
GETCB,US,1963,1760
GETCB,US,1964,2132
GETCB,US,1965,1978
GETCB,US,1966,1958
GETCB,US,1967,3300
GETCB,US,1968,4532
GETCB,US,1969,6422
GETCB,US,1970,5511
GETCB,US,1971,5739
GETCB,US,1972,15079
GETCB,US,1973,20422
GETCB,US,1974,25610
GETCB,US,1975,33780
GETCB,US,1976,37513
GETCB,US,1977,37382
GETCB,US,1978,30851
GETCB,US,1979,40262
GETCB,US,1980,52699
GETCB,US,1981,59437
GETCB,US,1982,50627
GETCB,US,1983,63910
GETCB,US,1984,80811
GETCB,US,1985,97421
GETCB,US,1986,107677
GETCB,US,1987,112270
GETCB,US,1988,106338
GETCB,US,1989,161547
GETCB,US,1990,170747
GETCB,US,1991,177626
GETCB,US,1992,178699
GETCB,US,1993,185573
GETCB,US,1994,173477
GETCB,US,1995,152057
GETCB,US,1996,163359
GETCB,US,1997,166598
GETCB,US,1998,168480
GETCB,US,1999,171885
GETCB,US,2000,164399
GETCB,US,2001,164460
GETCB,US,2002,171164
GETCB,US,2003,173445
GETCB,US,2004,178147
GETCB,US,2005,180703
GETCB,US,2006,181200
GETCB,US,2007,185774
GETCB,US,2008,192433
GETCB,US,2009,200185
GETCB,US,2010,207979
GETCB,US,2011,212311
GETCB,US,2012,211592
GETCB,US,2013,214006
GETCB,US,2014,214490
GETCB,US,2015,211836
GETXB,US,1960,0
GETXB,US,1961,0
GETXB,US,1962,0
GETXB,US,1963,0
GETXB,US,1964,0
GETXB,US,1965,0
GETXB,US,1966,0
GETXB,US,1967,0
GETXB,US,1968,0
GETXB,US,1969,0
GETXB,US,1970,0
GETXB,US,1971,0
GETXB,US,1972,0
GETXB,US,1973,0
GETXB,US,1974,0
GETXB,US,1975,0
GETXB,US,1976,0
GETXB,US,1977,0
GETXB,US,1978,0
GETXB,US,1979,0
GETXB,US,1980,0
GETXB,US,1981,0
GETXB,US,1982,0
GETXB,US,1983,0
GETXB,US,1984,0
GETXB,US,1985,0
GETXB,US,1986,0
GETXB,US,1987,0
GETXB,US,1988,0
GETXB,US,1989,9308
GETXB,US,1990,10200
GETXB,US,1991,11000
GETXB,US,1992,11800
GETXB,US,1993,12500
GETXB,US,1994,13214
GETXB,US,1995,14100
GETXB,US,1996,15200
GETXB,US,1997,16200
GETXB,US,1998,17830
GETXB,US,1999,20264
GETXB,US,2000,20634
GETXB,US,2001,22480
GETXB,US,2002,23744
GETXB,US,2003,27400
GETXB,US,2004,29800
GETXB,US,2005,33800
GETXB,US,2006,36700
GETXB,US,2007,41100
GETXB,US,2008,46200
GETXB,US,2009,53700
GETXB,US,2010,59500
GETXB,US,2011,63500
GETXB,US,2012,63500
GETXB,US,2013,63500
GETXB,US,2014,63500
GETXB,US,2015,63500
HYCCB,US,1960,0
HYCCB,US,1961,0
HYCCB,US,1962,0
HYCCB,US,1963,0
HYCCB,US,1964,0
HYCCB,US,1965,0
HYCCB,US,1966,0
HYCCB,US,1967,0
HYCCB,US,1968,0
HYCCB,US,1969,0
HYCCB,US,1970,0
HYCCB,US,1971,0
HYCCB,US,1972,0
HYCCB,US,1973,0
HYCCB,US,1974,0
HYCCB,US,1975,0
HYCCB,US,1976,0
HYCCB,US,1977,0
HYCCB,US,1978,0
HYCCB,US,1979,0
HYCCB,US,1980,0
HYCCB,US,1981,0
HYCCB,US,1982,0
HYCCB,US,1983,0
HYCCB,US,1984,0
HYCCB,US,1985,0
HYCCB,US,1986,0
HYCCB,US,1987,0
HYCCB,US,1988,0
HYCCB,US,1989,685
HYCCB,US,1990,1432
HYCCB,US,1991,1369
HYCCB,US,1992,1266
HYCCB,US,1993,1028
HYCCB,US,1994,957
HYCCB,US,1995,1220
HYCCB,US,1996,1300
HYCCB,US,1997,1228
HYCCB,US,1998,1228
HYCCB,US,1999,1173
HYCCB,US,2000,1018
HYCCB,US,2001,687
HYCCB,US,2002,130
HYCCB,US,2003,731
HYCCB,US,2004,1051
HYCCB,US,2005,860
HYCCB,US,2006,927
HYCCB,US,2007,764
HYCCB,US,2008,591
HYCCB,US,2009,692
HYCCB,US,2010,785
HYCCB,US,2011,249
HYCCB,US,2012,262
HYCCB,US,2013,419
HYCCB,US,2014,365
HYCCB,US,2015,325
HYCCP,US,1960,0
HYCCP,US,1961,0
HYCCP,US,1962,0
HYCCP,US,1963,0
HYCCP,US,1964,0
HYCCP,US,1965,0
HYCCP,US,1966,0
HYCCP,US,1967,0
HYCCP,US,1968,0
HYCCP,US,1969,0
HYCCP,US,1970,0
HYCCP,US,1971,0
HYCCP,US,1972,0
HYCCP,US,1973,0
HYCCP,US,1974,0
HYCCP,US,1975,0
HYCCP,US,1976,0
HYCCP,US,1977,0
HYCCP,US,1978,0
HYCCP,US,1979,0
HYCCP,US,1980,0
HYCCP,US,1981,0
HYCCP,US,1982,0
HYCCP,US,1983,0
HYCCP,US,1984,0
HYCCP,US,1985,0
HYCCP,US,1986,0
HYCCP,US,1987,0
HYCCP,US,1988,0
HYCCP,US,1989,66
HYCCP,US,1990,138
HYCCP,US,1991,131
HYCCP,US,1992,122
HYCCP,US,1993,100
HYCCP,US,1994,93
HYCCP,US,1995,118
HYCCP,US,1996,126
HYCCP,US,1997,120
HYCCP,US,1998,120
HYCCP,US,1999,115
HYCCP,US,2000,100
HYCCP,US,2001,66
HYCCP,US,2002,13
HYCCP,US,2003,72
HYCCP,US,2004,105
HYCCP,US,2005,86
HYCCP,US,2006,93
HYCCP,US,2007,77
HYCCP,US,2008,60
HYCCP,US,2009,71
HYCCP,US,2010,80
HYCCP,US,2011,26
HYCCP,US,2012,28
HYCCP,US,2013,44
HYCCP,US,2014,38
HYCCP,US,2015,35
HYEGB,US,1960,1569167
HYEGB,US,1961,1620627
HYEGB,US,1962,1780151
HYEGB,US,1963,1737441
HYEGB,US,1964,1852542
HYEGB,US,1965,2026320
HYEGB,US,1966,2028381
HYEGB,US,1967,2310877
HYEGB,US,1968,2313457
HYEGB,US,1969,2613763
HYEGB,US,1970,2599507
HYEGB,US,1971,2790405
HYEGB,US,1972,2829445
HYEGB,US,1973,2826675
HYEGB,US,1974,3143378
HYEGB,US,1975,3122285
HYEGB,US,1976,2942893
HYEGB,US,1977,2300652
HYEGB,US,1978,2905420
HYEGB,US,1979,2896591
HYEGB,US,1980,2867306
HYEGB,US,1981,2724925
HYEGB,US,1982,3232512
HYEGB,US,1983,3494005
HYEGB,US,1984,3352809
HYEGB,US,1985,2937168
HYEGB,US,1986,3038157
HYEGB,US,1987,2601572
HYEGB,US,1988,2301629
HYEGB,US,1989,2808182
HYEGB,US,1990,3014012
HYEGB,US,1991,2984899
HYEGB,US,1992,2585662
HYEGB,US,1993,2860991
HYEGB,US,1994,2620314
HYEGB,US,1995,3149392
HYEGB,US,1996,3527582
HYEGB,US,1997,3581168
HYEGB,US,1998,3241286
HYEGB,US,1999,3217744
HYEGB,US,2000,2767916
HYEGB,US,2001,2208671
HYEGB,US,2002,2649979
HYEGB,US,2003,2749056
HYEGB,US,2004,2654880
HYEGB,US,2005,2670131
HYEGB,US,2006,2839353
HYEGB,US,2007,2429909
HYEGB,US,2008,2494003
HYEGB,US,2009,2649898
HYEGB,US,2010,2521486
HYEGB,US,2011,3085127
HYEGB,US,2012,2606047
HYEGB,US,2013,2528923
HYEGB,US,2014,2454019
HYEGB,US,2015,2307717
HYEGP,US,1960,145833
HYEGP,US,1961,152172
HYEGP,US,1962,168607
HYEGP,US,1963,165755
HYEGP,US,1964,177073
HYEGP,US,1965,193851
HYEGP,US,1966,194756
HYEGP,US,1967,221518
HYEGP,US,1968,222491
HYEGP,US,1969,250193
HYEGP,US,1970,247714
HYEGP,US,1971,266311
HYEGP,US,1972,272613
HYEGP,US,1973,272083
HYEGP,US,1974,301032
HYEGP,US,1975,300047
HYEGP,US,1976,283707
HYEGP,US,1977,220475
HYEGP,US,1978,280419
HYEGP,US,1979,279783
HYEGP,US,1980,276021
HYEGP,US,1981,260684
HYEGP,US,1982,309213
HYEGP,US,1983,332130
HYEGP,US,1984,321150
HYEGP,US,1985,281149
HYEGP,US,1986,290844
HYEGP,US,1987,249695
HYEGP,US,1988,222940
HYEGP,US,1989,269189
HYEGP,US,1990,289753
HYEGP,US,1991,286019
HYEGP,US,1992,250016
HYEGP,US,1993,277524
HYEGP,US,1994,254005
HYEGP,US,1995,305410
HYEGP,US,1996,341159
HYEGP,US,1997,350648
HYEGP,US,1998,317867
HYEGP,US,1999,314663
HYEGP,US,2000,271338
HYEGP,US,2001,213749
HYEGP,US,2002,260491
HYEGP,US,2003,271512
HYEGP,US,2004,265064
HYEGP,US,2005,267040
HYEGP,US,2006,286254
HYEGP,US,2007,245843
HYEGP,US,2008,253096
HYEGP,US,2009,271506
HYEGP,US,2010,258455
HYEGP,US,2011,317531
HYEGP,US,2012,273859
HYEGP,US,2013,265058
HYEGP,US,2014,258046
HYEGP,US,2015,247636
HYICB,US,1960,38808
HYICB,US,1961,35836
HYICB,US,1962,35990
HYICB,US,1963,33914
HYICB,US,1964,33772
HYICB,US,1965,32757
HYICB,US,1966,33138
HYICB,US,1967,35787
HYICB,US,1968,35172
HYICB,US,1969,34220
HYICB,US,1970,34040
HYICB,US,1971,33746
HYICB,US,1972,34420
HYICB,US,1973,34773
HYICB,US,1974,33202
HYICB,US,1975,32321
HYICB,US,1976,33372
HYICB,US,1977,32601
HYICB,US,1978,31563
HYICB,US,1979,34094
HYICB,US,1980,32838
HYICB,US,1981,33043
HYICB,US,1982,33046
HYICB,US,1983,33255
HYICB,US,1984,33002
HYICB,US,1985,33024
HYICB,US,1986,33021
HYICB,US,1987,32936
HYICB,US,1988,32635
HYICB,US,1989,28396
HYICB,US,1990,30947
HYICB,US,1991,29675
HYICB,US,1992,30508
HYICB,US,1993,29593
HYICB,US,1994,62186
HYICB,US,1995,54695
HYICB,US,1996,60773
HYICB,US,1997,58062
HYICB,US,1998,54539
HYICB,US,1999,48658
HYICB,US,2000,42183
HYICB,US,2001,32500
HYICB,US,2002,38908
HYICB,US,2003,42752
HYICB,US,2004,32537
HYICB,US,2005,31951
HYICB,US,2006,28756
HYICB,US,2007,15715
HYICB,US,2008,16514
HYICB,US,2009,18235
HYICB,US,2010,16270
HYICB,US,2011,17477
HYICB,US,2012,22393
HYICB,US,2013,33040
HYICB,US,2014,12192
HYICB,US,2015,13135
HYICP,US,1960,3607
HYICP,US,1961,3365
HYICP,US,1962,3409
HYICP,US,1963,3235
HYICP,US,1964,3228
HYICP,US,1965,3134
HYICP,US,1966,3182
HYICP,US,1967,3430
HYICP,US,1968,3383
HYICP,US,1969,3276
HYICP,US,1970,3244
HYICP,US,1971,3221
HYICP,US,1972,3316
HYICP,US,1973,3347
HYICP,US,1974,3180
HYICP,US,1975,3106
HYICP,US,1976,3217
HYICP,US,1977,3124
HYICP,US,1978,3046
HYICP,US,1979,3293
HYICP,US,1980,3161
HYICP,US,1981,3161
HYICP,US,1982,3161
HYICP,US,1983,3161
HYICP,US,1984,3161
HYICP,US,1985,3161
HYICP,US,1986,3161
HYICP,US,1987,3161
HYICP,US,1988,3161
HYICP,US,1989,2722
HYICP,US,1990,2975
HYICP,US,1991,2844
HYICP,US,1992,2950
HYICP,US,1993,2871
HYICP,US,1994,6028
HYICP,US,1995,5304
HYICP,US,1996,5878
HYICP,US,1997,5685
HYICP,US,1998,5349
HYICP,US,1999,4758
HYICP,US,2000,4135
HYICP,US,2001,3145
HYICP,US,2002,3825
HYICP,US,2003,4222
HYICP,US,2004,3248
HYICP,US,2005,3195
HYICP,US,2006,2899
HYICP,US,2007,1590
HYICP,US,2008,1676
HYICP,US,2009,1868
HYICP,US,2010,1668
HYICP,US,2011,1799
HYICP,US,2012,2353
HYICP,US,2013,3463
HYICP,US,2014,1282
HYICP,US,2015,1410
HYTCB,US,1960,1607975
HYTCB,US,1961,1656464
HYTCB,US,1962,1816141
HYTCB,US,1963,1771354
HYTCB,US,1964,1886314
HYTCB,US,1965,2059077
HYTCB,US,1966,2061519
HYTCB,US,1967,2346664
HYTCB,US,1968,2348629
HYTCB,US,1969,2647982
HYTCB,US,1970,2633548
HYTCB,US,1971,2824150
HYTCB,US,1972,2863865
HYTCB,US,1973,2861448
HYTCB,US,1974,3176580
HYTCB,US,1975,3154607
HYTCB,US,1976,2976265
HYTCB,US,1977,2333252
HYTCB,US,1978,2936983
HYTCB,US,1979,2930686
HYTCB,US,1980,2900144
HYTCB,US,1981,2757968
HYTCB,US,1982,3265558
HYTCB,US,1983,3527260
HYTCB,US,1984,3385811
HYTCB,US,1985,2970192
HYTCB,US,1986,3071179
HYTCB,US,1987,2634508
HYTCB,US,1988,2334265
HYTCB,US,1989,2837263
HYTCB,US,1990,3046391
HYTCB,US,1991,3015943
HYTCB,US,1992,2617436
HYTCB,US,1993,2891613
HYTCB,US,1994,2683457
HYTCB,US,1995,3205307
HYTCB,US,1996,3589656
HYTCB,US,1997,3640457
HYTCB,US,1998,3297054
HYTCB,US,1999,3267575
HYTCB,US,2000,2811116
HYTCB,US,2001,2241858
HYTCB,US,2002,2689017
HYTCB,US,2003,2792539
HYTCB,US,2004,2688468
HYTCB,US,2005,2702942
HYTCB,US,2006,2869035
HYTCB,US,2007,2446389
HYTCB,US,2008,2511108
HYTCB,US,2009,2668824
HYTCB,US,2010,2538541
HYTCB,US,2011,3102852
HYTCB,US,2012,2628702
HYTCB,US,2013,2562382
HYTCB,US,2014,2466577
HYTCB,US,2015,2321177
HYTCP,US,1960,149440
HYTCP,US,1961,155536
HYTCP,US,1962,172016
HYTCP,US,1963,168990
HYTCP,US,1964,180302
HYTCP,US,1965,196984
HYTCP,US,1966,197938
HYTCP,US,1967,224949
HYTCP,US,1968,225873
HYTCP,US,1969,253468
HYTCP,US,1970,250957
HYTCP,US,1971,269531
HYTCP,US,1972,275929
HYTCP,US,1973,275431
HYTCP,US,1974,304212
HYTCP,US,1975,303153
HYTCP,US,1976,286924
HYTCP,US,1977,223599
HYTCP,US,1978,283465
HYTCP,US,1979,283076
HYTCP,US,1980,279182
HYTCP,US,1981,263845
HYTCP,US,1982,312374
HYTCP,US,1983,335291
HYTCP,US,1984,324311
HYTCP,US,1985,284311
HYTCP,US,1986,294005
HYTCP,US,1987,252856
HYTCP,US,1988,226101
HYTCP,US,1989,271977
HYTCP,US,1990,292866
HYTCP,US,1991,288994
HYTCP,US,1992,253088
HYTCP,US,1993,280494
HYTCP,US,1994,260126
HYTCP,US,1995,310833
HYTCP,US,1996,347162
HYTCP,US,1997,356453
HYTCP,US,1998,323336
HYTCP,US,1999,319536
HYTCP,US,2000,275573
HYTCP,US,2001,216961
HYTCP,US,2002,264329
HYTCP,US,2003,275806
HYTCP,US,2004,268417
HYTCP,US,2005,270321
HYTCP,US,2006,289246
HYTCP,US,2007,247510
HYTCP,US,2008,254831
HYTCP,US,2009,273445
HYTCP,US,2010,260203
HYTCP,US,2011,319355
HYTCP,US,2012,276240
HYTCP,US,2013,268565
HYTCP,US,2014,259367
HYTCP,US,2015,249080
HYTXB,US,1960,38808
HYTXB,US,1961,35836
HYTXB,US,1962,35990
HYTXB,US,1963,33914
HYTXB,US,1964,33772
HYTXB,US,1965,32757
HYTXB,US,1966,33138
HYTXB,US,1967,35787
HYTXB,US,1968,35172
HYTXB,US,1969,34220
HYTXB,US,1970,34040
HYTXB,US,1971,33746
HYTXB,US,1972,34420
HYTXB,US,1973,34773
HYTXB,US,1974,33202
HYTXB,US,1975,32321
HYTXB,US,1976,33372
HYTXB,US,1977,32601
HYTXB,US,1978,31563
HYTXB,US,1979,34094
HYTXB,US,1980,32838
HYTXB,US,1981,33043
HYTXB,US,1982,33046
HYTXB,US,1983,33255
HYTXB,US,1984,33002
HYTXB,US,1985,33024
HYTXB,US,1986,33021
HYTXB,US,1987,32936
HYTXB,US,1988,32635
HYTXB,US,1989,29082
HYTXB,US,1990,32379
HYTXB,US,1991,31044
HYTXB,US,1992,31774
HYTXB,US,1993,30621
HYTXB,US,1994,63143
HYTXB,US,1995,55915
HYTXB,US,1996,62073
HYTXB,US,1997,59290
HYTXB,US,1998,55768
HYTXB,US,1999,49831
HYTXB,US,2000,43200
HYTXB,US,2001,33187
HYTXB,US,2002,39038
HYTXB,US,2003,43484
HYTXB,US,2004,33588
HYTXB,US,2005,32811
HYTXB,US,2006,29683
HYTXB,US,2007,16479
HYTXB,US,2008,17105
HYTXB,US,2009,18927
HYTXB,US,2010,17055
HYTXB,US,2011,17726
HYTXB,US,2012,22655
HYTXB,US,2013,33460
HYTXB,US,2014,12557
HYTXB,US,2015,13460
HYTXP,US,1960,3607
HYTXP,US,1961,3365
HYTXP,US,1962,3409
HYTXP,US,1963,3235
HYTXP,US,1964,3228
HYTXP,US,1965,3134
HYTXP,US,1966,3182
HYTXP,US,1967,3430
HYTXP,US,1968,3383
HYTXP,US,1969,3276
HYTXP,US,1970,3244
HYTXP,US,1971,3221
HYTXP,US,1972,3316
HYTXP,US,1973,3347
HYTXP,US,1974,3180
HYTXP,US,1975,3106
HYTXP,US,1976,3217
HYTXP,US,1977,3124
HYTXP,US,1978,3046
HYTXP,US,1979,3293
HYTXP,US,1980,3161
HYTXP,US,1981,3161
HYTXP,US,1982,3161
HYTXP,US,1983,3161
HYTXP,US,1984,3161
HYTXP,US,1985,3161
HYTXP,US,1986,3161
HYTXP,US,1987,3161
HYTXP,US,1988,3161
HYTXP,US,1989,2788
HYTXP,US,1990,3113
HYTXP,US,1991,2975
HYTXP,US,1992,3072
HYTXP,US,1993,2970
HYTXP,US,1994,6121
HYTXP,US,1995,5422
HYTXP,US,1996,6003
HYTXP,US,1997,5805
HYTXP,US,1998,5469
HYTXP,US,1999,4873
HYTXP,US,2000,4235
HYTXP,US,2001,3212
HYTXP,US,2002,3837
HYTXP,US,2003,4295
HYTXP,US,2004,3353
HYTXP,US,2005,3281
HYTXP,US,2006,2992
HYTXP,US,2007,1667
HYTXP,US,2008,1736
HYTXP,US,2009,1939
HYTXP,US,2010,1748
HYTXP,US,2011,1824
HYTXP,US,2012,2381
HYTXP,US,2013,3507
HYTXP,US,2014,1320
HYTXP,US,2015,1444
JFACB,US,1960,738522
JFACB,US,1961,826805
JFACB,US,1962,976887
JFACB,US,1963,1043682
JFACB,US,1964,1120761
JFACB,US,1965,1214502
JFACB,US,1966,1353654
JFACB,US,1967,1670229
JFACB,US,1968,1941094
JFACB,US,1969,2016832
JFACB,US,1970,1972743
JFACB,US,1971,2060819
JFACB,US,1972,2090827
JFACB,US,1973,2131222
JFACB,US,1974,2001059
JFACB,US,1975,2029075
JFACB,US,1976,2001988
JFACB,US,1977,2090427
JFACB,US,1978,2138257
JFACB,US,1979,2185647
JFACB,US,1980,2179372
JFACB,US,1981,2058169
JFACB,US,1982,2069044
JFACB,US,1983,2140915
JFACB,US,1984,2413720
JFACB,US,1985,2496888
JFACB,US,1986,2682354
JFACB,US,1987,2842819
JFACB,US,1988,2981766
JFACB,US,1989,3058904
JFACB,US,1990,3129491
JFACB,US,1991,3025005
JFACB,US,1992,3001330
JFACB,US,1993,3028007
JFACB,US,1994,3154499
JFACB,US,1995,3132195
JFACB,US,1996,3274239
JFACB,US,1997,3308167
JFACB,US,1998,3356783
JFACB,US,1999,3461781
JFACB,US,2000,3580350
JFACB,US,2001,3425975
JFACB,US,2002,3340318
JFACB,US,2003,3265457
JFACB,US,2004,3382535
